,weather_type,date,PRCP,TMAX,TMIN
450,,2001-03-26,0.48750000000000004,0.012499999999999942,-12.2125
451,,2001-03-27,0.1,-1.75,-11.25
452,,2001-03-28,0.0,3.1125,-6.814285714285715
453,,2001-03-29,0.0375,9.375,-4.5874999999999995
454,,2001-03-30,0.85,11.537499999999998,0.75
455,,2001-03-31,0.1,8.6125,1.3375
456,,2001-04-01,0.6625,10.075000000000001,0.625
457,,2001-04-02,3.3999999999999995,9.450000000000001,-3.3999999999999995
458,,2001-04-03,0.0,13.4875,-2.9124999999999996
459,,2001-04-04,0.0,15.275000000000002,-0.9625
460,,2001-04-05,0.0,15.000000000000002,-1.2625
461,,2001-04-06,7.25,21.6,1.0499999999999998
462,,2001-04-07,11.075,21.412499999999998,11.8
463,,2001-04-08,3.0875000000000004,27.062500000000004,14.524999999999999
464,,2001-04-09,3.5,27.575,14.225000000000001
