date,PRCP_Illinois,PRCP_Indiana,PRCP_Nebraska,PRCP_Ohio,PRCP_Iowa,Season,Year,Month
2008-04-27,0.0,0.0,0.5599999999999999,0.18571428571428567,0.05,Spring,2008,4
2008-04-28,0.925,1.2999999999999998,0.0,5.285714285714286,0.78,Spring,2008,4
2008-04-29,4.375,3.4111111111111114,0.0,11.028571428571427,0.13,Spring,2008,4
2008-04-30,0.0625,0.0,1.52,0.042857142857142864,0.0,Spring,2008,4
2008-05-01,0.0,0.0,5.54,0.0,0.0,Spring,2008,5
2008-05-02,3.6875,5.288888888888889,5.1,0.0,4.14,Spring,2008,5
2008-05-03,9.787499999999998,7.399999999999999,2.6,7.299999999999999,9.849999999999998,Spring,2008,5
2008-05-04,0.5375,0.05555555555555555,0.0,7.914285714285714,0.11,Spring,2008,5
2008-05-05,0.0,0.03333333333333333,0.0,0.042857142857142864,0.0,Spring,2008,5
2008-05-06,0.0,0.2222222222222222,0.26,0.14285714285714285,0.0,Spring,2008,5
2008-05-07,3.625,11.288888888888884,1.02,0.07142857142857142,18.57,Spring,2008,5
2008-05-08,12.825,19.3,1.7399999999999998,9.857142857142858,1.1700000000000002,Spring,2008,5
2008-05-09,1.5875,5.588888888888889,1.34,7.5857142857142845,0.38,Spring,2008,5
2008-05-10,0.375,2.311111111111112,8.7,6.485714285714287,0.5111111111111111,Spring,2008,5
2008-05-11,26.2875,12.533333333333333,1.9,0.8857142857142856,31.288888888888888,Spring,2008,5
2008-05-12,7.387500000000001,9.988888888888887,0.72,20.81428571428572,3.0,Spring,2008,5
2008-05-13,0.0,3.0444444444444443,0.76,0.6285714285714284,0.0,Spring,2008,5
2008-05-14,4.775,11.31111111111111,0.86,0.7999999999999999,0.35,Spring,2008,5
2008-05-15,1.4625,6.188888888888887,0.5599999999999999,4.957142857142856,0.0,Spring,2008,5
2008-05-16,2.35,11.62222222222222,0.0,9.757142857142854,0.0,Spring,2008,5
2008-05-17,0.0,0.05555555555555555,0.0,0.07142857142857142,0.03,Spring,2008,5
2008-05-18,1.975,3.744444444444445,0.0,9.6,0.0,Spring,2008,5
2008-05-19,0.0,0.6777777777777777,0.1,0.21666666666666667,0.0,Spring,2008,5
2008-05-20,2.8875,2.1444444444444444,0.0,3.7428571428571433,2.01,Spring,2008,5
2008-05-21,0.0375,0.0,0.0,1.8571428571428568,0.0,Spring,2008,5
2008-05-22,1.275,0.0,5.08,0.557142857142857,0.0,Spring,2008,5
2008-05-23,1.0,2.0444444444444443,27.46,0.0,7.08,Spring,2008,5
2008-05-24,2.9125,2.5111111111111097,33.4,0.042857142857142864,15.27,Spring,2008,5
2008-05-25,0.1875,0.0,2.38,0.0,0.15,Spring,2008,5
2008-05-26,32.6375,1.5888888888888892,0.1,2.057142857142857,11.62,Spring,2008,5
2008-05-27,9.94285714285714,4.4,7.82,2.4,2.3200000000000003,Spring,2008,5
2008-05-28,1.7875,1.8888888888888888,1.54,0.1142857142857143,3.17,Spring,2008,5
2008-05-29,0.0,0.0,5.34,0.0,4.35,Spring,2008,5
2008-05-30,1.975,0.1111111111111111,6.719999999999999,0.0,36.83,Spring,2008,5
2008-05-31,13.2375,14.97777777777778,0.0,12.857142857142858,5.26,Spring,2008,5
2008-06-01,0.16666666666666666,0.5888888888888889,0.46,0.8571428571428571,0.03,Summer,2008,6
2008-06-02,0.0,3.6444444444444435,15.4,0.35714285714285715,1.6,Summer,2008,6
2008-06-03,13.02222222222222,11.433333333333335,4.2,4.428571428571429,18.59,Summer,2008,6
2008-06-04,14.5875,17.200000000000006,6.383333333333333,27.142857142857146,17.229999999999997,Summer,2008,6
2008-06-05,5.4,7.477777777777778,14.483333333333327,9.5,13.29,Summer,2008,6
2008-06-06,1.5,1.5777777777777782,2.5,0.0,17.8,Summer,2008,6
2008-06-07,1.6555555555555557,8.544444444444443,0.0,0.5428571428571428,0.05555555555555555,Summer,2008,6
2008-06-08,6.444444444444442,8.133333333333333,6.649999999999999,0.0,11.066666666666665,Summer,2008,6
2008-06-09,18.677777777777774,9.177777777777775,0.0,0.0,24.69,Summer,2008,6
2008-06-10,6.066666666666666,15.18888888888889,0.05,16.271428571428572,6.7799999999999985,Summer,2008,6
2008-06-11,0.0,0.8444444444444444,0.0,3.8428571428571434,0.28,Summer,2008,6
2008-06-12,5.166666666666667,0.0,0.0,0.0,30.51,Summer,2008,6
2008-06-13,13.344444444444445,13.766666666666667,0.0,0.4,33.910000000000004,Summer,2008,6
2008-06-14,2.1444444444444444,10.411111111111113,0.0,17.74285714285714,0.03333333333333333,Summer,2008,6
2008-06-15,0.375,2.344444444444445,0.4,0.4,4.911111111111111,Summer,2008,6
2008-06-16,1.2666666666666666,2.2222222222222223,0.16,1.457142857142857,3.03,Summer,2008,6
2008-06-17,0.0,0.0,0.21666666666666667,0.5857142857142856,0.0,Summer,2008,6
2008-06-18,0.08888888888888889,0.0,7.75,0.0,0.0,Summer,2008,6
2008-06-19,0.0,1.5555555555555556,1.3166666666666669,0.0,0.0,Summer,2008,6
2008-06-20,4.744444444444444,0.4777777777777778,1.85,0.18571428571428567,0.3,Summer,2008,6
2008-06-21,3.9625,1.0555555555555556,0.86,0.1142857142857143,2.4400000000000004,Summer,2008,6
2008-06-22,0.225,2.9333333333333336,0.0,12.8,0.8400000000000001,Summer,2008,6
2008-06-23,1.4111111111111108,0.8222222222222223,1.3199999999999998,2.2857142857142856,0.0,Summer,2008,6
2008-06-24,0.8999999999999999,0.0,0.4666666666666666,3.814285714285714,0.05,Summer,2008,6
2008-06-25,7.611111111111112,3.2777777777777777,0.85,0.0,6.13,Summer,2008,6
2008-06-26,6.6,10.666666666666666,0.4166666666666667,29.92857142857143,16.250000000000004,Summer,2008,6
2008-06-27,5.199999999999998,11.577777777777778,1.5166666666666666,4.057142857142857,11.03,Summer,2008,6
2008-06-28,4.211111111111111,9.122222222222222,0.0,0.5857142857142856,5.166666666666666,Summer,2008,6
2008-06-29,4.6000000000000005,2.4888888888888894,0.0,9.757142857142854,1.3888888888888888,Summer,2008,6
2008-06-30,3.7777777777777777,1.2888888888888888,0.0,3.5285714285714285,0.30999999999999994,Summer,2008,6
2008-07-01,0.0,0.16666666666666666,0.0,3.8571428571428568,0.0,Summer,2008,7
2008-07-02,0.1625,1.9444444444444444,1.2799999999999998,0.0,0.0,Summer,2008,7
2008-07-03,9.9875,16.866666666666667,0.5,10.228571428571428,9.32,Summer,2008,7
2008-07-04,7.9125,4.344444444444443,0.0,21.942857142857147,0.0,Summer,2008,7
2008-07-05,0.0625,1.6111111111111112,1.2799999999999998,4.114285714285714,0.0,Summer,2008,7
2008-07-06,0.7,0.0,4.880000000000001,0.07142857142857142,0.0,Summer,2008,7
2008-07-07,6.0875,6.322222222222222,3.46,0.0,2.8666666666666663,Summer,2008,7
2008-07-08,6.2625,8.100000000000001,0.0,0.0,32.35,Summer,2008,7
2008-07-09,12.8875,9.088888888888887,1.62,22.271428571428565,1.33,Summer,2008,7
2008-07-10,0.25,0.3666666666666665,2.98,0.0,1.67,Summer,2008,7
2008-07-11,6.5375,0.3888888888888889,0.0,0.1142857142857143,0.16,Summer,2008,7
2008-07-12,27.82857142857143,11.133333333333333,1.06,0.0,8.26,Summer,2008,7
2008-07-13,5.7875,12.755555555555553,0.0,7.071428571428571,0.46,Summer,2008,7
2008-07-14,0.0,0.0,0.0,0.5428571428571428,0.0,Summer,2008,7
2008-07-15,0.0,0.0,1.42,0.0,0.0,Summer,2008,7
2008-07-16,0.0,0.0,11.18,0.0,0.0,Summer,2008,7
2008-07-17,0.0,0.0,0.1,0.0,0.0,Summer,2008,7
2008-07-18,1.1125,0.0,2.6,0.0,27.24,Summer,2008,7
2008-07-19,9.4,1.8111111111111111,0.72,0.0,10.644444444444442,Summer,2008,7
2008-07-20,7.2125,3.6333333333333337,0.6599999999999999,1.8142857142857145,20.033333333333328,Summer,2008,7
2008-07-21,1.2,1.9,6.26,6.457142857142857,12.12,Summer,2008,7
2008-07-22,16.7375,8.588888888888889,0.0,8.2,1.85,Summer,2008,7
2008-07-23,0.0,1.1,2.24,1.5,0.0,Summer,2008,7
2008-07-24,0.0,0.0,2.5,0.0,6.5299999999999985,Summer,2008,7
2008-07-25,2.45,0.3333333333333333,7.88,0.0,11.86,Summer,2008,7
2008-07-26,0.3125,0.0,0.0,0.0,0.0,Summer,2008,7
2008-07-27,0.2875,0.08888888888888889,0.0,2.257142857142857,0.0,Summer,2008,7
2008-07-28,3.2,5.777777777777778,0.0,0.0,27.22,Summer,2008,7
2008-07-29,0.95,2.566666666666667,1.78,0.4,1.85,Summer,2008,7
2008-07-30,4.925000000000002,4.844444444444443,0.0,0.0,12.2,Summer,2008,7
2008-07-31,16.4875,4.522222222222221,0.0,0.4,0.0,Summer,2008,7
2008-08-01,2.685714285714285,0.25555555555555554,0.0,0.0,0.13,Summer,2008,8
2008-08-02,0.0,1.5222222222222217,1.88,0.9714285714285714,0.0,Summer,2008,8
2008-08-03,0.2571428571428572,0.0,1.82,0.07142857142857142,1.09,Summer,2008,8
2008-08-04,3.971428571428572,2.288888888888889,1.16,0.0,0.74,Summer,2008,8
2008-08-05,15.37142857142857,14.255555555555553,2.54,9.94285714285714,3.99,Summer,2008,8
2008-08-06,8.9,6.911111111111111,4.9750000000000005,0.7571428571428571,2.01,Summer,2008,8
2008-08-07,0.0,0.2,0.825,0.1142857142857143,0.0,Summer,2008,8
2008-08-08,0.2571428571428572,0.08888888888888889,0.0,3.0571428571428565,0.0,Summer,2008,8
2008-08-09,0.4,0.8777777777777778,10.4,0.0,3.92,Summer,2008,8
2008-08-10,0.9428571428571428,0.34444444444444444,0.0,3.6000000000000005,0.5599999999999999,Summer,2008,8
2008-08-11,0.0,0.0,0.0,0.14285714285714285,0.0,Summer,2008,8
2008-08-12,0.0,0.0,12.525,0.0,1.88,Summer,2008,8
2008-08-13,1.3857142857142857,0.0,2.525,0.0,3.45,Summer,2008,8
2008-08-14,0.1142857142857143,1.5555555555555556,9.85,0.14285714285714285,1.5799999999999998,Summer,2008,8
2008-08-15,0.0,0.25555555555555554,15.28,3.242857142857144,2.96,Summer,2008,8
2008-08-16,0.0,0.0,3.76,0.0,0.0,Summer,2008,8
2008-08-17,0.0,0.0,0.0,0.0,0.0,Summer,2008,8
2008-08-18,0.0,0.0,0.0,0.0,0.0,Summer,2008,8
2008-08-19,0.0,0.0,0.0,0.0,0.0,Summer,2008,8
2008-08-20,0.0,0.0,0.0,0.1142857142857143,0.0,Summer,2008,8
2008-08-21,0.7999999999999999,0.17777777777777778,0.0,0.0,1.62,Summer,2008,8
2008-08-22,6.728571428571428,1.4333333333333331,0.0,0.0,4.15,Summer,2008,8
2008-08-23,0.18571428571428567,3.733333333333333,0.0,0.07142857142857142,1.7,Summer,2008,8
2008-08-24,0.6428571428571429,0.0,0.1,0.0,0.43,Summer,2008,8
2008-08-25,0.0,0.7888888888888889,0.0,3.414285714285714,0.0,Summer,2008,8
2008-08-26,0.0,0.0,0.16,0.0,0.0,Summer,2008,8
2008-08-27,0.0,0.5333333333333333,1.02,2.185714285714286,0.77,Summer,2008,8
2008-08-28,1.5285714285714285,0.08888888888888889,0.0,12.085714285714285,9.84,Summer,2008,8
2008-08-29,13.428571428571427,0.6777777777777777,0.0,0.6571428571428571,8.36,Summer,2008,8
2008-08-30,0.0,0.0,0.0,2.8285714285714287,0.0,Summer,2008,8
2008-08-31,0.0,0.0,0.0,0.0,0.0,Summer,2008,8
2008-09-01,0.0,0.0,7.550000000000002,0.0,0.0,Fall,2008,9
2008-09-02,0.375,0.0,5.4499999999999975,0.0,0.0,Fall,2008,9
2008-09-03,7.85,0.0,0.0,0.0,3.56,Fall,2008,9
2008-09-04,14.085714285714287,10.222222222222221,2.875,0.35714285714285715,6.93,Fall,2008,9
2008-09-05,42.92857142857143,9.555555555555557,3.75,2.1142857142857143,15.74,Fall,2008,9
2008-09-06,0.4874999999999999,0.03333333333333333,7.550000000000002,0.8571428571428571,1.13,Fall,2008,9
2008-09-07,1.5875,2.5,1.275,1.7857142857142858,0.42,Fall,2008,9
2008-09-08,4.449999999999998,1.8333333333333333,18.775,0.3428571428571429,2.77,Fall,2008,9
2008-09-09,14.675,2.4444444444444446,0.0,9.742857142857142,10.1,Fall,2008,9
2008-09-10,0.0,0.0,0.0,0.8428571428571429,0.0,Fall,2008,9
2008-09-11,0.1625,3.0,5.725,0.0,2.82,Fall,2008,9
2008-09-12,15.337500000000002,7.644444444444442,6.025,5.342857142857143,13.570000000000002,Fall,2008,9
2008-09-13,47.175,10.622222222222222,5.225,16.86666666666667,45.05,Fall,2008,9
2008-09-14,48.6625,7.977777777777778,0.0,15.333333333333336,11.47,Fall,2008,9
2008-09-15,17.1125,16.455555555555556,0.0,4.814285714285715,1.2,Fall,2008,9
2008-09-16,0.225,0.0,0.0,0.0,0.03,Fall,2008,9
2008-09-17,0.0,0.0,0.0,0.0,0.0,Fall,2008,9
2008-09-18,0.0,0.0,0.0,0.0,0.0,Fall,2008,9
2008-09-19,0.0,0.0,0.0,0.0,0.0,Fall,2008,9
2008-09-20,1.75,0.03333333333333333,0.0,0.0,0.0,Fall,2008,9
2008-09-21,1.0125,0.9555555555555556,0.575,0.0,0.0,Fall,2008,9
2008-09-22,0.1375,0.5333333333333333,0.5,0.0,1.27,Fall,2008,9
2008-09-23,0.0,0.0,1.2,0.0,0.6599999999999999,Fall,2008,9
2008-09-24,0.0,0.0,0.0,0.0,9.86,Fall,2008,9
2008-09-25,2.8875,0.0,0.0,0.0,0.03,Fall,2008,9
2008-09-26,0.0,0.0,0.0,0.042857142857142864,0.0,Fall,2008,9
2008-09-27,0.0,0.0,0.0,0.35714285714285715,0.0,Fall,2008,9
2008-09-28,0.825,0.0,0.0,1.8571428571428568,0.05,Fall,2008,9
2008-09-29,3.775,1.0666666666666669,0.0,0.18571428571428567,9.239999999999998,Fall,2008,9
2008-09-30,6.7,3.6777777777777767,0.0,3.3999999999999995,0.9,Fall,2008,9
2008-10-01,0.0,0.5444444444444444,0.0,1.657142857142857,0.0,Fall,2008,10
2008-10-02,0.0,0.0,0.0,0.8285714285714285,0.0,Fall,2008,10
2008-10-03,0.1,0.2777777777777778,0.0,0.35714285714285715,0.0,Fall,2008,10
2008-10-04,0.125,0.0,0.0,0.4,0.0,Fall,2008,10
2008-10-05,0.0,0.0,0.0,0.0,0.4400000000000001,Fall,2008,10
2008-10-06,0.475,0.05555555555555555,5.5,0.042857142857142864,0.5599999999999999,Fall,2008,10
2008-10-07,5.15,9.066666666666666,4.5,0.0,12.580000000000002,Fall,2008,10
2008-10-08,19.45,9.477777777777778,0.0,2.057142857142857,15.210000000000004,Fall,2008,10
2008-10-09,0.0375,0.6888888888888888,0.0,8.814285714285713,0.0,Fall,2008,10
2008-10-10,0.0,0.0,0.5,0.0,0.0,Fall,2008,10
2008-10-11,0.0,0.0,0.325,0.0,0.0,Fall,2008,10
2008-10-12,0.0,0.0,16.9,0.0,0.0,Fall,2008,10
2008-10-13,0.0,0.0,19.925,0.0,0.71,Fall,2008,10
2008-10-14,0.6625,0.25555555555555554,0.0,0.0,5.13,Fall,2008,10
2008-10-15,1.5499999999999998,4.800000000000002,0.325,0.0,8.39,Fall,2008,10
2008-10-16,7.125,10.377777777777778,0.0,6.642857142857142,5.41,Fall,2008,10
2008-10-17,0.0,0.0,0.0,0.18571428571428567,0.18,Fall,2008,10
2008-10-18,0.8999999999999999,0.05555555555555555,0.0,0.0,1.2100000000000002,Fall,2008,10
2008-10-19,0.0,0.0,0.0,0.0,0.0,Fall,2008,10
2008-10-20,0.25,0.05555555555555555,0.0,0.0,0.0,Fall,2008,10
2008-10-21,1.5875,0.43333333333333335,1.575,0.6285714285714284,0.38,Fall,2008,10
2008-10-22,0.0,0.0,14.275,0.0,7.82,Fall,2008,10
2008-10-23,2.925,1.2222222222222223,15.575,0.0,5.13,Fall,2008,10
2008-10-24,11.6625,9.944444444444443,0.2,0.0,5.6099999999999985,Fall,2008,10
2008-10-25,3.8375,7.977777777777778,0.0,15.157142857142857,4.01,Fall,2008,10
2008-10-26,0.1,0.21111111111111114,0.0,0.18571428571428567,0.51,Fall,2008,10
2008-10-27,0.0,0.5333333333333333,0.0,0.21428571428571427,0.37,Fall,2008,10
2008-10-28,0.0,0.5111111111111111,0.0,1.7142857142857142,0.0,Fall,2008,10
2008-10-29,0.0,0.3666666666666665,0.0,0.18571428571428567,0.0,Fall,2008,10
2008-10-30,0.0,0.0,0.0,0.0,0.0,Fall,2008,10
2008-10-31,0.0,0.0,0.0,0.0,0.0,Fall,2008,10
2008-11-01,0.0,0.0,0.0,0.0,0.0,Fall,2008,11
2008-11-02,0.1,0.0,0.0,0.0,0.0,Fall,2008,11
2008-11-03,0.0,0.0,0.0,0.0,0.0,Fall,2008,11
2008-11-04,0.0,0.2,0.0,0.0,0.0,Fall,2008,11
2008-11-05,0.3125,0.0,0.95,0.0,0.8099999999999999,Fall,2008,11
2008-11-06,0.8,0.6555555555555554,7.75,0.0,13.91,Fall,2008,11
2008-11-07,3.1375,1.6,0.4,0.15714285714285714,3.3,Fall,2008,11
2008-11-08,0.9875,0.05555555555555555,0.0,2.8571428571428568,1.7299999999999998,Fall,2008,11
2008-11-09,0.0625,0.16666666666666666,0.0,0.0,0.06,Fall,2008,11
2008-11-10,0.0,0.2,0.0,0.2857142857142857,0.0,Fall,2008,11
2008-11-11,2.2142857142857144,1.2777777777777777,4.92,0.0,2.2,Fall,2008,11
2008-11-12,10.642857142857142,9.7,0.46,0.07142857142857142,7.33,Fall,2008,11
2008-11-13,1.6,8.644444444444442,0.5599999999999999,11.428571428571427,0.58,Fall,2008,11
2008-11-14,3.725000000000001,6.999999999999999,0.0,0.07142857142857142,6.709999999999999,Fall,2008,11
2008-11-15,4.0875,10.18888888888889,0.1,15.114285714285714,1.02,Fall,2008,11
2008-11-16,0.1,3.966666666666667,0.0,11.728571428571426,0.06,Fall,2008,11
2008-11-17,0.0,0.5111111111111111,0.0,0.7428571428571429,0.0,Fall,2008,11
2008-11-18,0.0,0.2,0.0,1.8285714285714287,0.03,Fall,2008,11
2008-11-19,0.0,0.0,0.0,0.21428571428571427,0.0,Fall,2008,11
2008-11-20,0.0,0.3111111111111111,0.0,0.0,0.0,Fall,2008,11
2008-11-21,0.0,0.3333333333333333,0.0,0.4428571428571428,0.03,Fall,2008,11
2008-11-22,0.0,0.0,0.0,0.0,0.38,Fall,2008,11
2008-11-23,0.1,1.2111111111111108,0.0,0.0,0.69,Fall,2008,11
2008-11-24,2.275,4.288888888888889,0.0,0.35714285714285715,0.5599999999999999,Fall,2008,11
2008-11-25,0.0,0.9111111111111108,0.0,6.9,0.0,Fall,2008,11
2008-11-26,0.0,0.0,0.0,1.6999999999999995,0.0,Fall,2008,11
2008-11-27,0.0,0.0,0.0,0.0,0.0,Fall,2008,11
2008-11-28,0.0,0.0,0.0,0.0,0.0,Fall,2008,11
2008-11-29,1.1571428571428568,1.5555555555555556,0.0,0.0,0.13,Fall,2008,11
2008-11-30,3.7,4.422222222222222,0.125,0.13333333333333333,5.01,Fall,2008,11
2008-12-01,3.9,1.9333333333333336,0.0,9.457142857142856,2.25,Winter,2008,12
2008-12-02,0.0625,0.4555555555555555,0.0,1.2857142857142858,0.03,Winter,2008,12
2008-12-03,0.2875,0.7666666666666667,0.45,0.13333333333333333,0.05,Winter,2008,12
2008-12-04,2.475,1.6111111111111112,0.0,1.3999999999999997,1.59,Winter,2008,12
2008-12-05,0.0,0.0,0.0,0.042857142857142864,0.03,Winter,2008,12
2008-12-06,0.45,0.95,0.125,0.0,0.11,Winter,2008,12
2008-12-07,0.0375,1.2222222222222223,0.125,2.142857142857143,0.11,Winter,2008,12
2008-12-08,1.175,1.9,0.0,0.0,0.16,Winter,2008,12
2008-12-09,13.2125,13.1625,1.5,0.3428571428571429,17.88,Winter,2008,12
2008-12-10,8.275,12.837500000000002,0.0,21.01428571428571,2.14,Winter,2008,12
2008-12-11,0.0,0.0375,0.125,1.3571428571428572,0.0,Winter,2008,12
2008-12-12,0.0,0.0,0.075,3.5571428571428574,0.03,Winter,2008,12
2008-12-13,0.375,0.7999999999999999,0.0,0.3,0.03,Winter,2008,12
2008-12-14,2.9375,1.0666666666666669,1.4,0.042857142857142864,0.05,Winter,2008,12
2008-12-15,8.6375,4.622222222222223,0.575,2.5142857142857147,2.76,Winter,2008,12
2008-12-16,0.6,1.2444444444444445,0.0,3.6833333333333336,0.3666666666666665,Winter,2008,12
2008-12-17,5.0875,1.8333333333333333,0.0,4.466666666666667,5.65,Winter,2008,12
2008-12-18,2.8,5.9,0.0,0.0,0.03,Winter,2008,12
2008-12-19,15.5,22.08888888888889,4.449999999999998,14.942857142857143,17.47,Winter,2008,12
2008-12-20,2.075,2.6555555555555563,0.075,12.714285714285715,0.7699999999999999,Winter,2008,12
2008-12-21,0.8875,0.08888888888888889,0.0,0.32857142857142857,1.95,Winter,2008,12
2008-12-22,0.1,0.2222222222222222,0.0,0.0,0.0,Winter,2008,12
2008-12-23,0.7,8.833333333333332,0.075,0.0,1.0100000000000002,Winter,2008,12
2008-12-24,11.45,18.644444444444442,0.0,15.957142857142856,2.1222222222222222,Winter,2008,12
2008-12-25,1.4874999999999998,4.4,0.0,11.614285714285714,1.0111111111111108,Winter,2008,12
2008-12-26,2.325,3.0777777777777784,0.0,0.07142857142857142,0.6888888888888888,Winter,2008,12
2008-12-27,15.412499999999998,6.21111111111111,0.0,13.314285714285711,1.53,Winter,2008,12
2008-12-28,16.5375,17.566666666666666,0.0,5.571428571428571,10.977777777777774,Winter,2008,12
2008-12-29,0.0,0.0,0.0,0.042857142857142864,0.0,Winter,2008,12
2008-12-30,0.0,0.0,0.0,0.0,0.0,Winter,2008,12
2008-12-31,0.0,0.0,0.0,0.42857142857142855,0.0,Winter,2008,12
2009-01-01,0.0,0.0,0.0,0.042857142857142864,0.0,Winter,2009,1
2009-01-02,0.0,0.0,0.0,0.0,0.0,Winter,2009,1
2009-01-03,0.08333333333333333,0.8777777777777778,0.0,0.0,0.0,Winter,2009,1
2009-01-04,0.7666666666666666,0.7333333333333333,0.0,0.8428571428571427,0.8099999999999999,Winter,2009,1
2009-01-05,0.0,0.2333333333333333,0.0,0.8142857142857142,0.0,Winter,2009,1
2009-01-06,0.08571428571428573,2.7111111111111112,0.0,0.0,0.0,Winter,2009,1
2009-01-07,1.0142857142857142,1.322222222222222,0.075,12.557142857142852,0.03,Winter,2009,1
2009-01-08,0.2571428571428572,0.4555555555555555,0.0,1.557142857142857,0.06,Winter,2009,1
2009-01-09,0.6142857142857142,1.2777777777777777,0.0,0.07142857142857142,1.3199999999999998,Winter,2009,1
2009-01-10,4.142857142857143,3.511111111111111,0.125,3.9857142857142858,4.8,Winter,2009,1
2009-01-11,2.4,1.3333333333333333,0.0,4.628571428571427,1.02,Winter,2009,1
2009-01-12,0.35714285714285715,0.2,0.2,1.8142857142857145,0.4888888888888889,Winter,2009,1
2009-01-13,2.7,0.6777777777777777,0.0,1.2571428571428571,3.12,Winter,2009,1
2009-01-14,3.0571428571428574,2.2666666666666666,0.2,0.7999999999999999,5.59,Winter,2009,1
2009-01-15,0.3714285714285713,1.6333333333333333,0.5,3.3999999999999995,0.18,Winter,2009,1
2009-01-16,0.0,0.0,0.075,0.1142857142857143,0.0,Winter,2009,1
2009-01-17,0.0,0.3111111111111111,0.0,0.0,0.03,Winter,2009,1
2009-01-18,0.5428571428571428,0.575,0.0,1.5142857142857142,0.09,Winter,2009,1
2009-01-19,1.15,0.3666666666666665,0.0,1.1571428571428568,0.4,Winter,2009,1
2009-01-20,0.0,0.03333333333333333,0.0,0.0,0.06,Winter,2009,1
2009-01-21,0.0,0.0,0.0,0.18571428571428567,0.0,Winter,2009,1
2009-01-22,0.0,0.0,0.0,0.0,0.0,Winter,2009,1
2009-01-23,0.0,0.0,0.625,0.0,0.0,Winter,2009,1
2009-01-24,0.07142857142857142,0.0,2.2,0.0,0.0,Winter,2009,1
2009-01-25,0.2285714285714286,0.30000000000000004,4.333333333333333,0.0,0.8222222222222222,Winter,2009,1
2009-01-26,0.3333333333333333,1.7888888888888892,3.033333333333333,0.6285714285714284,0.08888888888888889,Winter,2009,1
2009-01-27,0.8428571428571427,15.644444444444444,0.3333333333333333,3.1666666666666665,0.0,Winter,2009,1
2009-01-28,2.685714285714286,10.6125,0.0,14.283333333333335,0.27,Winter,2009,1
2009-01-29,0.0,0.8777777777777778,0.0,8.242857142857142,0.0,Winter,2009,1
2009-01-30,0.0,0.03333333333333333,0.125,0.7999999999999999,0.0,Winter,2009,1
2009-01-31,0.0,0.0,0.0,0.21428571428571427,0.0,Winter,2009,1
2009-02-01,0.0,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-02,0.125,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-03,0.0,3.5625,0.0,0.3,0.03,Winter,2009,2
2009-02-04,0.0,0.4125,0.0,0.07142857142857142,0.0,Winter,2009,2
2009-02-05,0.0,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-06,0.0,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-07,0.0,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-08,0.0,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-09,0.0,0.7111111111111109,2.725,0.0,0.25,Winter,2009,2
2009-02-10,2.442857142857143,7.6555555555555586,4.525,3.3285714285714287,0.8399999999999999,Winter,2009,2
2009-02-11,12.628571428571426,22.677777777777766,0.0,12.671428571428573,0.94,Winter,2009,2
2009-02-12,6.628571428571428,13.25,0.0,18.11428571428572,2.8,Winter,2009,2
2009-02-13,0.0625,0.0,1.8666666666666665,0.0,0.03,Winter,2009,2
2009-02-14,0.6375,0.6222222222222222,1.8666666666666665,0.14285714285714285,2.0875,Winter,2009,2
2009-02-15,0.0,0.05555555555555555,0.0,0.4714285714285714,0.0,Winter,2009,2
2009-02-16,0.0,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-17,1.4,0.2,0.0,0.0,0.0,Winter,2009,2
2009-02-18,3.8125,1.2888888888888888,0.0,0.31428571428571433,1.67,Winter,2009,2
2009-02-19,0.475,1.955555555555556,0.0,5.571428571428571,0.08,Winter,2009,2
2009-02-20,0.7625,0.14444444444444446,0.0,0.18571428571428567,0.0,Winter,2009,2
2009-02-21,3.0875000000000004,1.7888888888888892,0.0,0.0,3.1800000000000006,Winter,2009,2
2009-02-22,0.4375,1.8333333333333333,0.0,7.2857142857142865,0.08,Winter,2009,2
2009-02-23,0.0,0.1111111111111111,0.0,0.32857142857142857,0.0,Winter,2009,2
2009-02-24,0.0,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-25,0.0375,0.0,0.0,0.0,0.0,Winter,2009,2
2009-02-26,4.0375,4.255555555555556,0.325,0.0,0.15,Winter,2009,2
2009-02-27,23.8125,15.9375,1.775,7.257142857142857,9.71,Winter,2009,2
2009-02-28,0.0,0.05555555555555555,2.675,1.2285714285714284,0.0,Winter,2009,2
2009-03-01,1.9,0.3125,0.0,0.0,0.0,Spring,2009,3
2009-03-02,0.0,0.0,0.0,0.07142857142857142,0.0,Spring,2009,3
2009-03-03,0.0,0.0,0.0,0.0,0.0,Spring,2009,3
2009-03-04,0.0,0.0,0.0,0.0,0.0,Spring,2009,3
2009-03-05,0.0,0.0375,0.0,0.0,0.0,Spring,2009,3
2009-03-06,0.8875,3.9,0.0,0.0,0.0,Spring,2009,3
2009-03-07,6.9,6.4125,0.0,0.2571428571428572,8.13,Spring,2009,3
2009-03-08,23.2,13.999999999999998,5.2,10.457142857142856,26.39,Spring,2009,3
2009-03-09,12.8375,12.0625,0.075,11.128571428571426,13.41,Spring,2009,3
